seg_id,orientation,line_coord,seg_idx,x0,y0,x1,y1,class
1095,h,4180700,22,552100,4180700,552200,4180700,arterial
1096,h,4180700,23,552200,4180700,552300,4180700,arterial
1097,h,4180700,24,552300,4180700,552400,4180700,arterial
1098,h,4180700,25,552400,4180700,552500,4180700,arterial
1099,h,4180700,26,552500,4180700,552600,4180700,arterial
1100,h,4180700,27,552600,4180700,552700,4180700,arterial
1101,h,4180700,28,552700,4180700,552800,4180700,arterial
1102,h,4180700,29,552800,4180700,552900,4180700,arterial
1103,h,4180800,1,550000,4180800,550100,4180800,local
1104,h,4180800,2,550100,4180800,550200,4180800,local
1105,h,4180800,3,550200,4180800,550300,4180800,local
1106,h,4180800,4,550300,4180800,550400,4180800,local
1107,h,4180800,5,550400,4180800,550500,4180800,local
1108,h,4180800,6,550500,4180800,550600,4180800,local
1109,h,4180800,7,550600,4180800,550700,4180800,local
1110,h,4180800,8,550700,4180800,550800,4180800,local
1111,h,4180800,9,550800,4180800,550900,4180800,local
1112,h,4180800,10,550900,4180800,551000,4180800,local
1113,h,4180800,11,551000,4180800,551100,4180800,local
1114,h,4180800,12,551100,4180800,551200,4180800,local
1115,h,4180800,13,551200,4180800,551300,4180800,local
1116,h,4180800,14,551300,4180800,551400,4180800,local
1117,h,4180800,15,551400,4180800,551500,4180800,local
1118,h,4180800,16,551500,4180800,551600,4180800,local
1119,h,4180800,17,551600,4180800,551700,4180800,local
1120,h,4180800,18,551700,4180800,551800,4180800,local
1121,h,4180800,19,551800,4180800,551900,4180800,local
1122,h,4180800,20,551900,4180800,552000,4180800,local
1123,h,4180800,21,552000,4180800,552100,4180800,local
1124,h,4180800,22,552100,4180800,552200,4180800,local
1125,h,4180800,23,552200,4180800,552300,4180800,local
1126,h,4180800,24,552300,4180800,552400,4180800,local
1127,h,4180800,25,552400,4180800,552500,4180800,local
1128,h,4180800,26,552500,4180800,552600,4180800,local
1129,h,4180800,27,552600,4180800,552700,4180800,local
1130,h,4180800,28,552700,4180800,552800,4180800,local
1131,h,4180800,29,552800,4180800,552900,4180800,local
1132,h,4180900,1,550000,4180900,550100,4180900,local
1133,h,4180900,2,550100,4180900,550200,4180900,local
1134,h,4180900,3,550200,4180900,550300,4180900,local
1135,h,4180900,4,550300,4180900,550400,4180900,local
1136,h,4180900,5,550400,4180900,550500,4180900,local
1137,h,4180900,6,550500,4180900,550600,4180900,local
1138,h,4180900,7,550600,4180900,550700,4180900,local
1139,h,4180900,8,550700,4180900,550800,4180900,local
1140,h,4180900,9,550800,4180900,550900,4180900,local
1141,h,4180900,10,550900,4180900,551000,4180900,local
1142,h,4180900,11,551000,4180900,551100,4180900,local
1143,h,4180900,12,551100,4180900,551200,4180900,local
1144,h,4180900,13,551200,4180900,551300,4180900,local
1145,h,4180900,14,551300,4180900,551400,4180900,local
1146,h,4180900,15,551400,4180900,551500,4180900,local
1147,h,4180900,16,551500,4180900,551600,4180900,local
1148,h,4180900,17,551600,4180900,551700,4180900,local
1149,h,4180900,18,551700,4180900,551800,4180900,local
1150,h,4180900,19,551800,4180900,551900,4180900,local
1151,h,4180900,20,551900,4180900,552000,4180900,local
1152,h,4180900,21,552000,4180900,552100,4180900,local
1153,h,4180900,22,552100,4180900,552200,4180900,local
1154,h,4180900,23,552200,4180900,552300,4180900,local
1155,h,4180900,24,552300,4180900,552400,4180900,local
1156,h,4180900,25,552400,4180900,552500,4180900,local
1157,h,4180900,26,552500,4180900,552600,4180900,local
1158,h,4180900,27,552600,4180900,552700,4180900,local
1159,h,4180900,28,552700,4180900,552800,4180900,local
1160,h,4180900,29,552800,4180900,552900,4180900,local
1161,h,4181000,1,550000,4181000,550100,4181000,local
1162,h,4181000,2,550100,4181000,550200,4181000,local
1163,h,4181000,3,550200,4181000,550300,4181000,local
1164,h,4181000,4,550300,4181000,550400,4181000,local
1165,h,4181000,5,550400,4181000,550500,4181000,local
1166,h,4181000,6,550500,4181000,550600,4181000,local
1167,h,4181000,7,550600,4181000,550700,4181000,local
1168,h,4181000,8,550700,4181000,550800,4181000,local
1169,h,4181000,9,550800,4181000,550900,4181000,local
1170,h,4181000,10,550900,4181000,551000,4181000,local
1171,h,4181000,11,551000,4181000,551100,4181000,local
1172,h,4181000,12,551100,4181000,551200,4181000,local
1173,h,4181000,13,551200,4181000,551300,4181000,local
1174,h,4181000,14,551300,4181000,551400,4181000,local
1175,h,4181000,15,551400,4181000,551500,4181000,local
1176,h,4181000,16,551500,4181000,551600,4181000,local
1177,h,4181000,17,551600,4181000,551700,4181000,local
1178,h,4181000,18,551700,4181000,551800,4181000,local
1179,h,4181000,19,551800,4181000,551900,4181000,local
1180,h,4181000,20,551900,4181000,552000,4181000,local
1181,h,4181000,21,552000,4181000,552100,4181000,local
1182,h,4181000,22,552100,4181000,552200,4181000,local
1183,h,4181000,23,552200,4181000,552300,4181000,local
1184,h,4181000,24,552300,4181000,552400,4181000,local
1185,h,4181000,25,552400,4181000,552500,4181000,local
1186,h,4181000,26,552500,4181000,552600,4181000,local
1187,h,4181000,27,552600,4181000,552700,4181000,local
1188,h,4181000,28,552700,4181000,552800,4181000,local
1189,h,4181000,29,552800,4181000,552900,4181000,local
1190,h,4181100,1,550000,4181100,550100,4181100,local
1191,h,4181100,2,550100,4181100,550200,4181100,local
1192,h,4181100,3,550200,4181100,550300,4181100,local
1193,h,4181100,4,550300,4181100,550400,4181100,local
1194,h,4181100,5,550400,4181100,550500,4181100,local
1195,h,4181100,6,550500,4181100,550600,4181100,local
1196,h,4181100,7,550600,4181100,550700,4181100,local
1197,h,4181100,8,550700,4181100,550800,4181100,local
1198,h,4181100,9,550800,4181100,550900,4181100,local
1199,h,4181100,10,550900,4181100,551000,4181100,local
1200,h,4181100,11,551000,4181100,551100,4181100,local
1201,h,4181100,12,551100,4181100,551200,4181100,local
1202,h,4181100,13,551200,4181100,551300,4181100,local
1203,h,4181100,14,551300,4181100,551400,4181100,local
1204,h,4181100,15,551400,4181100,551500,4181100,local
1205,h,4181100,16,551500,4181100,551600,4181100,local
1206,h,4181100,17,551600,4181100,551700,4181100,local
1207,h,4181100,18,551700,4181100,551800,4181100,local
1208,h,4181100,19,551800,4181100,551900,4181100,local
1209,h,4181100,20,551900,4181100,552000,4181100,local
1210,h,4181100,21,552000,4181100,552100,4181100,local
1211,h,4181100,22,552100,4181100,552200,4181100,local
1212,h,4181100,23,552200,4181100,552300,4181100,local
1213,h,4181100,24,552300,4181100,552400,4181100,local
1214,h,4181100,25,552400,4181100,552500,4181100,local
1215,h,4181100,26,552500,4181100,552600,4181100,local
1216,h,4181100,27,552600,4181100,552700,4181100,local
1217,h,4181100,28,552700,4181100,552800,4181100,local
1218,h,4181100,29,552800,4181100,552900,4181100,local
1219,h,4181200,1,550000,4181200,550100,4181200,local
1220,h,4181200,2,550100,4181200,550200,4181200,local
1221,h,4181200,3,550200,4181200,550300,4181200,local
1222,h,4181200,4,550300,4181200,550400,4181200,local
1223,h,4181200,5,550400,4181200,550500,4181200,local
1224,h,4181200,6,550500,4181200,550600,4181200,local
1225,h,4181200,7,550600,4181200,550700,4181200,local
1226,h,4181200,8,550700,4181200,550800,4181200,local
1227,h,4181200,9,550800,4181200,550900,4181200,local
1228,h,4181200,10,550900,4181200,551000,4181200,local
1229,h,4181200,11,551000,4181200,551100,4181200,local
1230,h,4181200,12,551100,4181200,551200,4181200,local
1231,h,4181200,13,551200,4181200,551300,4181200,local
1232,h,4181200,14,551300,4181200,551400,4181200,local
1233,h,4181200,15,551400,4181200,551500,4181200,local
1234,h,4181200,16,551500,4181200,551600,4181200,local
1235,h,4181200,17,551600,4181200,551700,4181200,local
1236,h,4181200,18,551700,4181200,551800,4181200,local
1237,h,4181200,19,551800,4181200,551900,4181200,local
1238,h,4181200,20,551900,4181200,552000,4181200,local
1239,h,4181200,21,552000,4181200,552100,4181200,local
1240,h,4181200,22,552100,4181200,552200,4181200,local
1241,h,4181200,23,552200,4181200,552300,4181200,local
1242,h,4181200,24,552300,4181200,552400,4181200,local
1243,h,4181200,25,552400,4181200,552500,4181200,local
1244,h,4181200,26,552500,4181200,552600,4181200,local
1245,h,4181200,27,552600,4181200,552700,4181200,local
1246,h,4181200,28,552700,4181200,552800,4181200,local
1247,h,4181200,29,552800,4181200,552900,4181200,local
1248,h,4181300,1,550000,4181300,550100,4181300,local
1249,h,4181300,2,550100,4181300,550200,4181300,local
1250,h,4181300,3,550200,4181300,550300,4181300,local
1251,h,4181300,4,550300,4181300,550400,4181300,local
1252,h,4181300,5,550400,4181300,550500,4181300,local
1253,h,4181300,6,550500,4181300,550600,4181300,local
1254,h,4181300,7,550600,4181300,550700,4181300,local
1255,h,4181300,8,550700,4181300,550800,4181300,local
1256,h,4181300,9,550800,4181300,550900,4181300,local
1257,h,4181300,10,550900,4181300,551000,4181300,local
1258,h,4181300,11,551000,4181300,551100,4181300,local
1259,h,4181300,12,551100,4181300,551200,4181300,local
1260,h,4181300,13,551200,4181300,551300,4181300,local
1261,h,4181300,14,551300,4181300,551400,4181300,local
1262,h,4181300,15,551400,4181300,551500,4181300,local
1263,h,4181300,16,551500,4181300,551600,4181300,local
1264,h,4181300,17,551600,4181300,551700,4181300,local
1265,h,4181300,18,551700,4181300,551800,4181300,local
1266,h,4181300,19,551800,4181300,551900,4181300,local
1267,h,4181300,20,551900,4181300,552000,4181300,local
1268,h,4181300,21,552000,4181300,552100,4181300,local
1269,h,4181300,22,552100,4181300,552200,4181300,local
1270,h,4181300,23,552200,4181300,552300,4181300,local
1271,h,4181300,24,552300,4181300,552400,4181300,local
1272,h,4181300,25,552400,4181300,552500,4181300,local
1273,h,4181300,26,552500,4181300,552600,4181300,local
1274,h,4181300,27,552600,4181300,552700,4181300,local
1275,h,4181300,28,552700,4181300,552800,4181300,local
1276,h,4181300,29,552800,4181300,552900,4181300,local
1277,h,4181400,1,550000,4181400,550100,4181400,local
1278,h,4181400,2,550100,4181400,550200,4181400,local
1279,h,4181400,3,550200,4181400,550300,4181400,local
1280,h,4181400,4,550300,4181400,550400,4181400,local
1281,h,4181400,5,550400,4181400,550500,4181400,local
1282,h,4181400,6,550500,4181400,550600,4181400,local
1283,h,4181400,7,550600,4181400,550700,4181400,local
1284,h,4181400,8,550700,4181400,550800,4181400,local
1285,h,4181400,9,550800,4181400,550900,4181400,local
1286,h,4181400,10,550900,4181400,551000,4181400,local
1287,h,4181400,11,551000,4181400,551100,4181400,local
1288,h,4181400,12,551100,4181400,551200,4181400,local
1289,h,4181400,13,551200,4181400,551300,4181400,local
1290,h,4181400,14,551300,4181400,551400,4181400,local
1291,h,4181400,15,551400,4181400,551500,4181400,local
1292,h,4181400,16,551500,4181400,551600,4181400,local
1293,h,4181400,17,551600,4181400,551700,4181400,local
1294,h,4181400,18,551700,4181400,551800,4181400,local
1295,h,4181400,19,551800,4181400,551900,4181400,local
1296,h,4181400,20,551900,4181400,552000,4181400,local
1297,h,4181400,21,552000,4181400,552100,4181400,local
1298,h,4181400,22,552100,4181400,552200,4181400,local
1299,h,4181400,23,552200,4181400,552300,4181400,local
1300,h,4181400,24,552300,4181400,552400,4181400,local
1301,h,4181400,25,552400,4181400,552500,4181400,local
1302,h,4181400,26,552500,4181400,552600,4181400,local
1303,h,4181400,27,552600,4181400,552700,4181400,local
1304,h,4181400,28,552700,4181400,552800,4181400,local
1305,h,4181400,29,552800,4181400,552900,4181400,local
1306,h,4181500,1,550000,4181500,550100,4181500,local
1307,h,4181500,2,550100,4181500,550200,4181500,local
1308,h,4181500,3,550200,4181500,550300,4181500,local
1309,h,4181500,4,550300,4181500,550400,4181500,local
1310,h,4181500,5,550400,4181500,550500,4181500,local
1311,h,4181500,6,550500,4181500,550600,4181500,local
1312,h,4181500,7,550600,4181500,550700,4181500,local
1313,h,4181500,8,550700,4181500,550800,4181500,local
1314,h,4181500,9,550800,4181500,550900,4181500,local
1315,h,4181500,10,550900,4181500,551000,4181500,local
1316,h,4181500,11,551000,4181500,551100,4181500,local
1317,h,4181500,12,551100,4181500,551200,4181500,local
1318,h,4181500,13,551200,4181500,551300,4181500,local
1319,h,4181500,14,551300,4181500,551400,4181500,local
1320,h,4181500,15,551400,4181500,551500,4181500,local
1321,h,4181500,16,551500,4181500,551600,4181500,local
1322,h,4181500,17,551600,4181500,551700,4181500,local
1323,h,4181500,18,551700,4181500,551800,4181500,local
1324,h,4181500,19,551800,4181500,551900,4181500,local
1325,h,4181500,20,551900,4181500,552000,4181500,local
1326,h,4181500,21,552000,4181500,552100,4181500,local
1327,h,4181500,22,552100,4181500,552200,4181500,local
1328,h,4181500,23,552200,4181500,552300,4181500,local
1329,h,4181500,24,552300,4181500,552400,4181500,local
1330,h,4181500,25,552400,4181500,552500,4181500,local
1331,h,4181500,26,552500,4181500,552600,4181500,local
1332,h,4181500,27,552600,4181500,552700,4181500,local
1333,h,4181500,28,552700,4181500,552800,4181500,local
1334,h,4181500,29,552800,4181500,552900,4181500,local
1335,h,4181600,1,550000,4181600,550100,4181600,local
1336,h,4181600,2,550100,4181600,550200,4181600,local
1337,h,4181600,3,550200,4181600,550300,4181600,local
1338,h,4181600,4,550300,4181600,550400,4181600,local
1339,h,4181600,5,550400,4181600,550500,4181600,local
1340,h,4181600,6,550500,4181600,550600,4181600,local
1341,h,4181600,7,550600,4181600,550700,4181600,local
1342,h,4181600,8,550700,4181600,550800,4181600,local
1343,h,4181600,9,550800,4181600,550900,4181600,local
1344,h,4181600,10,550900,4181600,551000,4181600,local
1345,h,4181600,11,551000,4181600,551100,4181600,local
1346,h,4181600,12,551100,4181600,551200,4181600,local
1347,h,4181600,13,551200,4181600,551300,4181600,local
1348,h,4181600,14,551300,4181600,551400,4181600,local
1349,h,4181600,15,551400,4181600,551500,4181600,local
1350,h,4181600,16,551500,4181600,551600,4181600,local
1351,h,4181600,17,551600,4181600,551700,4181600,local
1352,h,4181600,18,551700,4181600,551800,4181600,local
1353,h,4181600,19,551800,4181600,551900,4181600,local
1354,h,4181600,20,551900,4181600,552000,4181600,local
1355,h,4181600,21,552000,4181600,552100,4181600,local
1356,h,4181600,22,552100,4181600,552200,4181600,local
1357,h,4181600,23,552200,4181600,552300,4181600,local
1358,h,4181600,24,552300,4181600,552400,4181600,local
1359,h,4181600,25,552400,4181600,552500,4181600,local
1360,h,4181600,26,552500,4181600,552600,4181600,local
1361,h,4181600,27,552600,4181600,552700,4181600,local
1362,h,4181600,28,552700,4181600,552800,4181600,local
1363,h,4181600,29,552800,4181600,552900,4181600,local
1364,h,4181700,1,550000,4181700,550100,4181700,local
1365,h,4181700,2,550100,4181700,550200,4181700,local
1366,h,4181700,3,550200,4181700,550300,4181700,local
1367,h,4181700,4,550300,4181700,550400,4181700,local
1368,h,4181700,5,550400,4181700,550500,4181700,local
1369,h,4181700,6,550500,4181700,550600,4181700,local
1370,h,4181700,7,550600,4181700,550700,4181700,local
1371,h,4181700,8,550700,4181700,550800,4181700,local
1372,h,4181700,9,550800,4181700,550900,4181700,local
1373,h,4181700,10,550900,4181700,551000,4181700,local
1374,h,4181700,11,551000,4181700,551100,4181700,local
1375,h,4181700,12,551100,4181700,551200,4181700,local
1376,h,4181700,13,551200,4181700,551300,4181700,local
1377,h,4181700,14,551300,4181700,551400,4181700,local
1378,h,4181700,15,551400,4181700,551500,4181700,local
1379,h,4181700,16,551500,4181700,551600,4181700,local
1380,h,4181700,17,551600,4181700,551700,4181700,local
1381,h,4181700,18,551700,4181700,551800,4181700,local
1382,h,4181700,19,551800,4181700,551900,4181700,local
1383,h,4181700,20,551900,4181700,552000,4181700,local
1384,h,4181700,21,552000,4181700,552100,4181700,local
1385,h,4181700,22,552100,4181700,552200,4181700,local
1386,h,4181700,23,552200,4181700,552300,4181700,local
1387,h,4181700,24,552300,4181700,552400,4181700,local
1388,h,4181700,25,552400,4181700,552500,4181700,local
1389,h,4181700,26,552500,4181700,552600,4181700,local
1390,h,4181700,27,552600,4181700,552700,4181700,local
1391,h,4181700,28,552700,4181700,552800,4181700,local
1392,h,4181700,29,552800,4181700,552900,4181700,local
1393,h,4181800,1,550000,4181800,550100,4181800,local
1394,h,4181800,2,550100,4181800,550200,4181800,local
1395,h,4181800,3,550200,4181800,550300,4181800,local
1396,h,4181800,4,550300,4181800,550400,4181800,local
1397,h,4181800,5,550400,4181800,550500,4181800,local
1398,h,4181800,6,550500,4181800,550600,4181800,local
1399,h,4181800,7,550600,4181800,550700,4181800,local
1400,h,4181800,8,550700,4181800,550800,4181800,local
1401,h,4181800,9,550800,4181800,550900,4181800,local
1402,h,4181800,10,550900,4181800,551000,4181800,local
1403,h,4181800,11,551000,4181800,551100,4181800,local
1404,h,4181800,12,551100,4181800,551200,4181800,local
1405,h,4181800,13,551200,4181800,551300,4181800,local
1406,h,4181800,14,551300,4181800,551400,4181800,local
1407,h,4181800,15,551400,4181800,551500,4181800,local
1408,h,4181800,16,551500,4181800,551600,4181800,local
1409,h,4181800,17,551600,4181800,551700,4181800,local
1410,h,4181800,18,551700,4181800,551800,4181800,local
1411,h,4181800,19,551800,4181800,551900,4181800,local
1412,h,4181800,20,551900,4181800,552000,4181800,local
1413,h,4181800,21,552000,4181800,552100,4181800,local
1414,h,4181800,22,552100,4181800,552200,4181800,local
1415,h,4181800,23,552200,4181800,552300,4181800,local
1416,h,4181800,24,552300,4181800,552400,4181800,local
1417,h,4181800,25,552400,4181800,552500,4181800,local
1418,h,4181800,26,552500,4181800,552600,4181800,local
1419,h,4181800,27,552600,4181800,552700,4181800,local
1420,h,4181800,28,552700,4181800,552800,4181800,local
1421,h,4181800,29,552800,4181800,552900,4181800,local
1422,h,4181900,1,550000,4181900,550100,4181900,local
1423,h,4181900,2,550100,4181900,550200,4181900,local
1424,h,4181900,3,550200,4181900,550300,4181900,local
1425,h,4181900,4,550300,4181900,550400,4181900,local
1426,h,4181900,5,550400,4181900,550500,4181900,local
1427,h,4181900,6,550500,4181900,550600,4181900,local
1428,h,4181900,7,550600,4181900,550700,4181900,local
1429,h,4181900,8,550700,4181900,550800,4181900,local
1430,h,4181900,9,550800,4181900,550900,4181900,local
1431,h,4181900,10,550900,4181900,551000,4181900,local
1432,h,4181900,11,551000,4181900,551100,4181900,local
1433,h,4181900,12,551100,4181900,551200,4181900,local
1434,h,4181900,13,551200,4181900,551300,4181900,local
1435,h,4181900,14,551300,4181900,551400,4181900,local
1436,h,4181900,15,551400,4181900,551500,4181900,local
1437,h,4181900,16,551500,4181900,551600,4181900,local
1438,h,4181900,17,551600,4181900,551700,4181900,local
1439,h,4181900,18,551700,4181900,551800,4181900,local
1440,h,4181900,19,551800,4181900,551900,4181900,local
1441,h,4181900,20,551900,4181900,552000,4181900,local
1442,h,4181900,21,552000,4181900,552100,4181900,local
1443,h,4181900,22,552100,4181900,552200,4181900,local
1444,h,4181900,23,552200,4181900,552300,4181900,local
1445,h,4181900,24,552300,4181900,552400,4181900,local
1446,h,4181900,25,552400,4181900,552500,4181900,local
1447,h,4181900,26,552500,4181900,552600,4181900,local
1448,h,4181900,27,552600,4181900,552700,4181900,local
1449,h,4181900,28,552700,4181900,552800,4181900,local
1450,h,4181900,29,552800,4181900,552900,4181900,local
1451,h,4182000,1,550000,4182000,550100,4182000,local
1452,h,4182000,2,550100,4182000,550200,4182000,local
1453,h,4182000,3,550200,4182000,550300,4182000,local
1454,h,4182000,4,550300,4182000,550400,4182000,local
1455,h,4182000,5,550400,4182000,550500,4182000,local
1456,h,4182000,6,550500,4182000,550600,4182000,local
1457,h,4182000,7,550600,4182000,550700,4182000,local
1458,h,4182000,8,550700,4182000,550800,4182000,local
1459,h,4182000,9,550800,4182000,550900,4182000,local
1460,h,4182000,10,550900,4182000,551000,4182000,local
1461,h,4182000,11,551000,4182000,551100,4182000,local
1462,h,4182000,12,551100,4182000,551200,4182000,local
1463,h,4182000,13,551200,4182000,551300,4182000,local
1464,h,4182000,14,551300,4182000,551400,4182000,local
1465,h,4182000,15,551400,4182000,551500,4182000,local
1466,h,4182000,16,551500,4182000,551600,4182000,local
1467,h,4182000,17,551600,4182000,551700,4182000,local
1468,h,4182000,18,551700,4182000,551800,4182000,local
1469,h,4182000,19,551800,4182000,551900,4182000,local
1470,h,4182000,20,551900,4182000,552000,4182000,local
1471,h,4182000,21,552000,4182000,552100,4182000,local
1472,h,4182000,22,552100,4182000,552200,4182000,local
1473,h,4182000,23,552200,4182000,552300,4182000,local
1474,h,4182000,24,552300,4182000,552400,4182000,local
1475,h,4182000,25,552400,4182000,552500,4182000,local
1476,h,4182000,26,552500,4182000,552600,4182000,local
1477,h,4182000,27,552600,4182000,552700,4182000,local
1478,h,4182000,28,552700,4182000,552800,4182000,local
1479,h,4182000,29,552800,4182000,552900,4182000,local
1480,h,4182100,1,550000,4182100,550100,4182100,local
1481,h,4182100,2,550100,4182100,550200,4182100,local
1482,h,4182100,3,550200,4182100,550300,4182100,local
1483,h,4182100,4,550300,4182100,550400,4182100,local
1484,h,4182100,5,550400,4182100,550500,4182100,local
1485,h,4182100,6,550500,4182100,550600,4182100,local
1486,h,4182100,7,550600,4182100,550700,4182100,local
1487,h,4182100,8,550700,4182100,550800,4182100,local
1488,h,4182100,9,550800,4182100,550900,4182100,local
1489,h,4182100,10,550900,4182100,551000,4182100,local
1490,h,4182100,11,551000,4182100,551100,4182100,local
1491,h,4182100,12,551100,4182100,551200,4182100,local
1492,h,4182100,13,551200,4182100,551300,4182100,local
1493,h,4182100,14,551300,4182100,551400,4182100,local
1494,h,4182100,15,551400,4182100,551500,4182100,local
1495,h,4182100,16,551500,4182100,551600,4182100,local
1496,h,4182100,17,551600,4182100,551700,4182100,local
1497,h,4182100,18,551700,4182100,551800,4182100,local
1498,h,4182100,19,551800,4182100,551900,4182100,local
1499,h,4182100,20,551900,4182100,552000,4182100,local
1500,h,4182100,21,552000,4182100,552100,4182100,local
1501,h,4182100,22,552100,4182100,552200,4182100,local
1502,h,4182100,23,552200,4182100,552300,4182100,local
1503,h,4182100,24,552300,4182100,552400,4182100,local
1504,h,4182100,25,552400,4182100,552500,4182100,local
1505,h,4182100,26,552500,4182100,552600,4182100,local
1506,h,4182100,27,552600,4182100,552700,4182100,local
1507,h,4182100,28,552700,4182100,552800,4182100,local
1508,h,4182100,29,552800,4182100,552900,4182100,local
1509,h,4182200,1,550000,4182200,550100,4182200,arterial
1510,h,4182200,2,550100,4182200,550200,4182200,arterial
1511,h,4182200,3,550200,4182200,550300,4182200,arterial
1512,h,4182200,4,550300,4182200,550400,4182200,arterial
1513,h,4182200,5,550400,4182200,550500,4182200,arterial
1514,h,4182200,6,550500,4182200,550600,4182200,arterial
1515,h,4182200,7,550600,4182200,550700,4182200,arterial
1516,h,4182200,8,550700,4182200,550800,4182200,arterial
1517,h,4182200,9,550800,4182200,550900,4182200,arterial
1518,h,4182200,10,550900,4182200,551000,4182200,arterial
1519,h,4182200,11,551000,4182200,551100,4182200,arterial
1520,h,4182200,12,551100,4182200,551200,4182200,arterial
1521,h,4182200,13,551200,4182200,551300,4182200,arterial
1522,h,4182200,14,551300,4182200,551400,4182200,arterial
1523,h,4182200,15,551400,4182200,551500,4182200,arterial
1524,h,4182200,16,551500,4182200,551600,4182200,arterial
1525,h,4182200,17,551600,4182200,551700,4182200,arterial
1526,h,4182200,18,551700,4182200,551800,4182200,arterial
1527,h,4182200,19,551800,4182200,551900,4182200,arterial
1528,h,4182200,20,551900,4182200,552000,4182200,arterial
1529,h,4182200,21,552000,4182200,552100,4182200,arterial
1530,h,4182200,22,552100,4182200,552200,4182200,arterial
1531,h,4182200,23,552200,4182200,552300,4182200,arterial
1532,h,4182200,24,552300,4182200,552400,4182200,arterial
1533,h,4182200,25,552400,4182200,552500,4182200,arterial
1534,h,4182200,26,552500,4182200,552600,4182200,arterial
1535,h,4182200,27,552600,4182200,552700,4182200,arterial
1536,h,4182200,28,552700,4182200,552800,4182200,arterial
1537,h,4182200,29,552800,4182200,552900,4182200,arterial
1538,h,4182300,1,550000,4182300,550100,4182300,local
1539,h,4182300,2,550100,4182300,550200,4182300,local
1540,h,4182300,3,550200,4182300,550300,4182300,local
1541,h,4182300,4,550300,4182300,550400,4182300,local
1542,h,4182300,5,550400,4182300,550500,4182300,local
1543,h,4182300,6,550500,4182300,550600,4182300,local
1544,h,4182300,7,550600,4182300,550700,4182300,local
1545,h,4182300,8,550700,4182300,550800,4182300,local
1546,h,4182300,9,550800,4182300,550900,4182300,local
1547,h,4182300,10,550900,4182300,551000,4182300,local
1548,h,4182300,11,551000,4182300,551100,4182300,local
1549,h,4182300,12,551100,4182300,551200,4182300,local
1550,h,4182300,13,551200,4182300,551300,4182300,local
1551,h,4182300,14,551300,4182300,551400,4182300,local
1552,h,4182300,15,551400,4182300,551500,4182300,local
1553,h,4182300,16,551500,4182300,551600,4182300,local
1554,h,4182300,17,551600,4182300,551700,4182300,local
1555,h,4182300,18,551700,4182300,551800,4182300,local
1556,h,4182300,19,551800,4182300,551900,4182300,local
1557,h,4182300,20,551900,4182300,552000,4182300,local
1558,h,4182300,21,552000,4182300,552100,4182300,local
1559,h,4182300,22,552100,4182300,552200,4182300,local
1560,h,4182300,23,552200,4182300,552300,4182300,local
1561,h,4182300,24,552300,4182300,552400,4182300,local
1562,h,4182300,25,552400,4182300,552500,4182300,local
1563,h,4182300,26,552500,4182300,552600,4182300,local
1564,h,4182300,27,552600,4182300,552700,4182300,local
1565,h,4182300,28,552700,4182300,552800,4182300,local
1566,h,4182300,29,552800,4182300,552900,4182300,local
1567,h,4182400,1,550000,4182400,550100,4182400,local
1568,h,4182400,2,550100,4182400,550200,4182400,local
1569,h,4182400,3,550200,4182400,550300,4182400,local
1570,h,4182400,4,550300,4182400,550400,4182400,local
1571,h,4182400,5,550400,4182400,550500,4182400,local
1572,h,4182400,6,550500,4182400,550600,4182400,local
1573,h,4182400,7,550600,4182400,550700,4182400,local
1574,h,4182400,8,550700,4182400,550800,4182400,local
1575,h,4182400,9,550800,4182400,550900,4182400,local
1576,h,4182400,10,550900,4182400,551000,4182400,local
1577,h,4182400,11,551000,4182400,551100,4182400,local
1578,h,4182400,12,551100,4182400,551200,4182400,local
1579,h,4182400,13,551200,4182400,551300,4182400,local
1580,h,4182400,14,551300,4182400,551400,4182400,local
1581,h,4182400,15,551400,4182400,551500,4182400,local
1582,h,4182400,16,551500,4182400,551600,4182400,local
1583,h,4182400,17,551600,4182400,551700,4182400,local
1584,h,4182400,18,551700,4182400,551800,4182400,local
1585,h,4182400,19,551800,4182400,551900,4182400,local
1586,h,4182400,20,551900,4182400,552000,4182400,local
1587,h,4182400,21,552000,4182400,552100,4182400,local
1588,h,4182400,22,552100,4182400,552200,4182400,local
1589,h,4182400,23,552200,4182400,552300,4182400,local
1590,h,4182400,24,552300,4182400,552400,4182400,local
1591,h,4182400,25,552400,4182400,552500,4182400,local
1592,h,4182400,26,552500,4182400,552600,4182400,local
1593,h,4182400,27,552600,4182400,552700,4182400,local
1594,h,4182400,28,552700,4182400,552800,4182400,local
1595,h,4182400,29,552800,4182400,552900,4182400,local
1596,h,4182500,1,550000,4182500,550100,4182500,local
1597,h,4182500,2,550100,4182500,550200,4182500,local
1598,h,4182500,3,550200,4182500,550300,4182500,local
1599,h,4182500,4,550300,4182500,550400,4182500,local
1600,h,4182500,5,550400,4182500,550500,4182500,local
1601,h,4182500,6,550500,4182500,550600,4182500,local
1602,h,4182500,7,550600,4182500,550700,4182500,local
1603,h,4182500,8,550700,4182500,550800,4182500,local
1604,h,4182500,9,550800,4182500,550900,4182500,local
1605,h,4182500,10,550900,4182500,551000,4182500,local
1606,h,4182500,11,551000,4182500,551100,4182500,local
1607,h,4182500,12,551100,4182500,551200,4182500,local
1608,h,4182500,13,551200,4182500,551300,4182500,local
